fake_name,Class
เอ็กซ์ปอร์ต บจ.จี.เอส.ทาปิโอก้า อิมปอร์ต จำกัด,firm
หจ.กฤตรา2564,firm
บจ.ยศสุนทรการโยธา จำกัด,firm
เมืองกระบี่ก่อสร้าง หจ.เอ็มอี จำกัด,firm
ริช หจ.ดี.เอ. ซุปเปอร์ จำกัด,firm
888 บจ.เป๋าตุง จำกัด,firm
แพลนเน๊กซ์ บจ.เอสเอ็มพี จำกัด,firm
2021 บจ.บี เอ็ม ก่อสร้าง จำกัด,firm
สกรีนเทค หจ.โฮม จำกัด,firm
เอส บจ.1 จำกัด,firm
ไลอ้อนคิง บจ.โกลด์ จำกัด,firm
เลเวล บจ.เทค จำกัด,firm
มีชัย บจ.เอสเอ็ม จำกัด,firm
เทรดดิ้ง หจ.ภูฟ้า จำกัด,firm
คอร์ปอเรชั่น บจ.เดซี่ สกินแคร์ จำกัด,firm
กรุ๊ป บจ.ไบโอมายด์77 จำกัด,firm
กรุ๊ป บจ.แม่โขง ดีดีเอ็ม จำกัด,firm
แคปปิตอล บจ.เอสไอพี จำกัด,firm
การ์เด้น หจ.เทพฤทธิ์ จำกัด,firm
หจ.พัฒนเจริญทรัพย์มหาศาล,firm
เอ็นจิเนียริ่ง หจ.เคเอสหนึ่งเก้า จำกัด,firm
เซอร์วิส บจ.กาฬสินธุ์ ลอนดรี้ จำกัด,firm
เอ็นเนอร์ยี บจ.สงขลา กรีน จำกัด,firm
246 หจ.พีเค จำกัด,firm
ทรานสปอร์ต หจ.ชาญชัย 659 จำกัด,firm
ไลฟ์ บจ.ลีเชอลิ บีช จำกัด,firm
บจ.ออบิทอินโนทีฟ จำกัด,firm
บจ.ชูปัง จำกัด,firm
บจ.รวยคืนรวยวัน168 จำกัด,firm
ไททาเนียม บจ.พาฝัน จำกัด,firm
โชคทวี บจ.ภัทรภร จำกัด,firm
แปดเก้า บจ.แอ็บโซลูท จำกัด,firm
หจ.บีเคดี1689,firm
หจ.เอ็มพีแอสฟัลท์,firm
อัสโซซีเอท บจ.เสริฐศรี จำกัด,firm
เบทเทอร์ บจ.ออลล์ เดอะ จำกัด,firm
บจ.สหมิตรบ้านยางปาล์ม จำกัด,firm
หจ.ชัยณรงค์รอยัลกรุ๊ป,firm
บจ.รวมความอร่อย จำกัด,firm
เทคโนโลยี บจ.คิงเวย์ จำกัด,firm
ฮิม บจ.พี จำกัด,firm
สเตชั่น บจ.เซนส์ จำกัด,firm
(ประเทศไทย) บจ.เฟอร์นิส อินคอร์ปอเรชั่น จำกัด,firm
(ประเทศไทย) บจ.เอ็กเซดี้ สยามเซลส์ จำกัด,firm
เทรด บจ.โอริว เบสท์ จำกัด,firm
บจ.อิมเมติแคร์ จำกัด,firm
ซัพพลาย บจ.ฉายาชวลิต เซอร์วิส แอนด์ จำกัด,firm
พลัส บจ.เอสทีซี จำกัด,firm
ซีซั่น บจ.แมงโก้ จำกัด,firm
ดีไซน์ บจ.45 จำกัด,firm
เซอร์วิส บจ.วี.เอ.พี.วาล์ว เอ็นจิเนียริ่ง จำกัด,firm
คาร์เร้นท์ หจ.พีทีดี จำกัด,firm
ออลล์ บจ.ดีอาร์พี จำกัด,firm
บจ.ปันสุขใจพัฒนา จำกัด,firm
เทรดดิ้ง บจ.เจแอลเอ็ม จำกัด,firm
(ไทยแลนด์) บจ.เนต้า ออโต้ จำกัด,firm
เซอร์วิส บจ.บี บี เอ็ม กรุ๊ป แอนด์ จำกัด,firm
(2021) หจ. ไอยรา จำกัด,firm
บจ.บี.ที.เอส.ทรานสปอร์ต(2019) จำกัด,firm
ช็อป หจ.เอ็นเอ็น โฟน จำกัด,firm
โฮลดิ้ง บจ.ตั้งสิน จำกัด,firm
ลีกัลไลเซชั่น บจ.เจเอ็น ลอว์ แอนด์ จำกัด,firm
อีดูเคชั่น บจ.อินสไปรด์ อีเอสแอล จำกัด,firm
ภาษี บจ.สุพัฒน์ จำกัด,firm
ดิสทิคชั่น บจ.อีสเทิร์น จำกัด,firm
บจ.สวนสุข จำกัด,firm
วิว บจ.พีซฟูล จำกัด,firm
บจ.ไอฟังค์ชั่นนอล จำกัด,firm
ฟู้ดส์ หจ.เอ็น แอนด์ เอ็น เพ็ญสิณี จำกัด,firm
แบงคอก บจ.อี-แพลน จำกัด,firm
ช้างสุรินทร์ฟาร์มเป็ดไก่ หจ.ทีแอนด์พี จำกัด,firm
บจ.ธรกิจเฮ้าส์ จำกัด,firm
บจ.เมดแลนด์ดอส จำกัด,firm
ล้านที่สาม บจ.ภูเก็ต จำกัด,firm
ซัพพลาย บจ.เดชณรงค์ เอ็นจิเนียริ่ง จำกัด,firm
โอเรียนท์ บจ.เพิร์ล ออฟ เดอะ จำกัด,firm
เคมิคอล บจ.นิว นอร์มอล จำกัด,firm
โฮลดิ้ง บจ.อิเซกิ จำกัด,firm
เพสทรี่ หจ.เอส ยู จำกัด,firm
1979 บจ.เบสท์โซลูชั่น จำกัด,firm
เบสท์ บจ.เจ แอนด์ อี จำกัด,firm
ไปป์ปิ้ง บจ.เอ็นเอ็นเอ็น จำกัด,firm
การบัญชี หจ.เพียงพอดี จำกัด,firm
2021 หจ.ปิยวัฒน์ ทรานสปอร์ต จำกัด,firm
วิศวกรรมคอนสตรัคชั่น บจ.ทีเค จำกัด,firm
เอ็นจิเนียริ่งแอนด์เซอร์วิส บจ.คิวซีดี จำกัด,firm
โกลบอลเทรดเดิ้ง บจ.เอช.เอ็ม.เจ จำกัด,firm
(ประเทศไทย) บจ.ไอดับเบิ้ลยูจี เซอร์วิสเซส จำกัด,firm
ออโต้ บจ.ออลไรท์ จำกัด,firm
โลจิสติกส์ บจ.ป้าปุ๊การเกษตร จำกัด,firm
เอ็กซ์เพรส บจ.อุดมสินทรัพย์ จำกัด,firm
บจ.แอล.เอ็น.ซี.ไทย จำกัด,firm
โลจิสติก บจ.วี เอ็กซ์เพรส จำกัด,firm
บจ.วิสาหกิจชุมชนนาแปลงใหญ่โคกกะเทียมพัฒนา จำกัด,firm
โฮลดิ้งส์ บจ.อีวีโลโม จำกัด,firm
ดีไซน์ หจ.เซน วอลเปเปอร์ เคอร์เทน แอนด์ จำกัด,firm
หจ.ทองตะวันโปรดักส์,firm
เวิลด์ บจ.เอชทู จำกัด,firm
หจ.ขวัญสุนีย์,firm
คอนสตรัคชั่น บจ.พี.เอส.บี. เอ็นจิเนียริ่ง แอนด์ จำกัด,firm
บจ.บั้งไฟออฟฟิเชียล จำกัด,firm
บจ.เอฟเวริซอน จำกัด,firm
ออโต้แม็กซ์ บจ.เอสทีเอ็น จำกัด,firm
เทรด หจ.ณภัทร อินเตอร์เนชั่นแนล จำกัด,firm
บจ.ฟอร์มเวิร์คคอนสตรัคชั่น จำกัด,firm
(ประเทศไทย) บจ.เอเจ เพอร์เฟคท์มาร์เกต จำกัด,firm
(ประเทศไทย) บจ.ลา แฟชั่นนิสต้า จำกัด,firm
ดิวีลอปเม้นท์ บจ.เดอะ เอิร์ท จำกัด,firm
เอสเตท บจ.เฮง ไทย เรียล จำกัด,firm
จิวเวลรี่ หจ.ทองเก้า จำกัด,firm
ที บจ.ซี เอ ดับบลิว จำกัด,firm
บจ.วีวัน2020 จำกัด,firm
โฮลดิ้งส์ บจ.เซเว่น แชลแนล จำกัด,firm
(2021) บจ.วีสไมล์กรุ๊ป จำกัด,firm
บจ.คั่วเข้ม จำกัด,firm
ไลท์ติ้ง บจ.ล้านชั่ง จำกัด,firm
หจ.นิคมทรัพย์,firm
(๒๐๒๑) บจ.เบ็ญจมาศ-อลงกต จำกัด,firm
บจ.ไร่องุ่นชาวฟ้า จำกัด,firm
