name,Class
บจ.พีพี ลิมิทเลส จำกัด,firm
บจ.ประสานมิตร 24 จำกัด,firm
หจ.สะออน ดิสทิลเลอรี่,firm
หจ.คราวน์2021 กรุ๊ป,firm
บจ.1984 จำกัด,firm
บจ.คอนซัลติ้ง พาร์ทเนอร์ บาย ต้นโพธิ์ จำกัด,firm
บจ.คีสสัน อินฟอร์เมชั่น เทคโนโลยี (ไทยแลนด์) จำกัด,firm
บจ.โพซิทิวิตา โกลเบิล จำกัด,firm
บจ.ดาต้า อี เจนซี่ จำกัด,firm
หจ.เอ็มซีเอ็ม เทรดดิ้ง,firm
หจ.ไทยอุษา,firm
หจ.มีนระดากรุ๊ป,firm
บจ.โฮม แอ็พไพลแอ็นเซส อินโนเวชั่น (ประเทศไทย) จำกัด,firm
บจ.เอเทค เอ็นจิเนียริ่ง 2021 จำกัด,firm
หจ.ทรัพย์สมัย ทรานสปอร์ต,firm
หจ.พิชามญซุ์ ปิโตรเลียม,firm
บจ.เค แอนด์ เอ็ม การบัญชี 2021 จำกัด,firm
บจ.ทีแอนด์ซี โลจิสติกส์ จำกัด,firm
บจ.คินโกะยากิกรุ๊ป จำกัด,firm
หจ.ณัฐวัฒน์ 2021,firm
หจ.เฟรชแอร์เซอร์วิส,firm
บจ.สมบูรณ์ทรัพย์ ภูเก็ต จำกัด,firm
บจ.อาหารเสริมเพื่อชีวิต จำกัด,firm
บจ.แฟนตาซี โฮลี่ ไลท์ จำกัด,firm
บจ.อีซี่อินโนเวชั่น จำกัด,firm
บจ.รุ่งทวี ค้าไม้ 82 จำกัด,firm
บจ.วิลเลี่ยน อินเตอร์เนชั่นแนล โฮลดิ้ง กรุ๊ป จำกัด,firm
หจ.เกียง มาร์ท,firm
บจ.กนกพร 928 ซุปเปอร์มาร์ท จำกัด,firm
บจ.เดอะ คอมมอน คัพ จำกัด,firm
บจ.แอดดีโฟว์ จำกัด,firm
หจ.ภัทราณรินทร์,firm
บจ.เจริญสุข คอนสตรัคชั่น จำกัด,firm
หจ.นพนคร ทรานสปอร์ต,firm
บจ.แบล็คซี จำกัด,firm
บจ.มาร์เวล อินชัวรันส์ โบรกเกอร์ จำกัด,firm
บจ.แฉล้ม จำกัด,firm
หจ.นันทกานต์เรียลเอสเตท,firm
หจ.บ้านรุ่งเรืองทรัพย์รับเหมาก่อสร้าง,firm
บจ.หรั่งโมเดลลิ่งส์ จำกัด,firm
บจ.โรธน คอร์ป จำกัด,firm
บจ.คอร์ สปอร์ต แมเนจเมนท์ จำกัด,firm
บจ.แอคเซลเลเรท คอมมูนิตี้ เทคโนโลยี จำกัด,firm
บจ.แก้วเจ้าจอมกรุ๊ป 888 จำกัด,firm
บจ.รวยล้น คอนสตรัคชั่น เอ็นจิเนียริ่ง  จำกัด,firm
บจ.เลอ เดสตินน์ จำกัด,firm
บจ.ซีเจเซเว่น  เอ็นเตอร์ไพรส์ จำกัด,firm
บจ.พีพี มอเตอร์เซอร์วิส จำกัด,firm
บจ.ไชนีส  พัฒนา จำกัด,firm
บจ.ดี ที คิว จำกัด,firm
บจ.ธีรล่ำซำ จำกัด,firm
บจ.เซาเทิร์น พูล จำกัด,firm
บจ.บีเอที โซลูชั่น จำกัด,firm
บจ.เอส ยู เค ไอ เอ็นจิเนียริ่ง จำกัด,firm
หจ.ศรีประภา2565,firm
บจ.ทูนาย เทรดดิ้ง จำกัด,firm
บจ.ขอนแก่น พีซี คอร์ปอเรชั่น กรุ๊ป จำกัด,firm
บจ.มิไรคอนเนคท์ จำกัด,firm
บจ.จี.ไอ.เอ็ม. แกรนด์ จำกัด,firm
หจ.เบลล์รุ่งเรือง 2,firm
บจ.แอสโซคอตต์ มีเดีย จำกัด,firm
บจ.โบกี้ คอร์ปอเรชั่น จำกัด,firm
บจ.เทอ เทียม การ์เม้นท์ แอนด์ เทรดดิ้ง จำกัด,firm
บจ.เลเวอเรจ9 กรุ๊ป จำกัด,firm
หจ.ส.ธาตุเหล็ก,firm
บจ.ปิติ แอสเซมบลี จำกัด,firm
บจ.วิน วิน โซล่าร์ 2 จำกัด,firm
หจ.ก.เจริญผล ปิโตรเลียม,firm
บจ.อาน่า คอร์ปอเรชั่น จำกัด,firm
บจ.อันล์ไซย์ (ไทยแลนด์) จำกัด,firm
บจ.สยาม เอ็มเจ คอนสตรัคชั่น จำกัด,firm
บจ.วัฒนการเกษตร2021 จำกัด,firm
บจ.เฮฟวี่ ฮอส ดับเบิลยูดับเบิลยู จำกัด,firm
หจ.พินเซล บิสสิเนส พลัส,firm
บจ.เอกสห จี มอเตอร์ จำกัด,firm
บจ.อาร์ช แอนด์ โค จำกัด,firm
บจ.ทริลเลียน ยูนิฟอร์ม จำกัด,firm
บจ.วัชพืช ไทย จำกัด,firm
บจ.อยู่ สรร สุข จำกัด,firm
บจ.ไท้หยางเซิง (ประเทศไทย) จำกัด,firm
บจ.บิลเลี่ยนติง จำกัด,firm
บจ.ซีที สยาม คอนสตรัค จำกัด,firm
บจ.เจริญรุ่งเรือง พิโก จำกัด,firm
หจ.โอเชียน ยิปซั่ม ปลาสเตอร์,firm
บจ.กันกุล วินด์ พาวเวอร์ 8 จำกัด,firm
บจ.ปัณณ์ เนเชอรัล สกินแคร์ จำกัด,firm
หจ.ถนอม อลูมิเนียม,firm
บจ.สยาม โอรีโอเลี่ยม จำกัด,firm
บจ.ฟาร์มเขียวชอุ่ม จำกัด,firm
บจ.ซิงค์แชท จำกัด,firm
หจ.ที เอฟ พลัส เอ็กซ์เพรส,firm
หจ.นินจา เทรดดิ้ง,firm
บจ.เอเอ็มเอสเจ แมเนจเม้นท์ จำกัด,firm
บจ.โรบลอน เอเชีย จำกัด,firm
บจ.ปองคุณ จำกัด,firm
บจ.เอ 24 อินทีเรียดีไซน์ จำกัด,firm
บจ.ก.การช่าง 888 เอ็นจิเนียริ่ง จำกัด,firm
บจ.ไอ เทรนดิง กูดส์ จำกัด,firm
บจ.เบลเวเดียร์ สมุย จำกัด,firm
บจ.เอสที เอ็นจิเนียริ่ง 2021 จำกัด,firm
บจ.แคมป์ อาร์ต จำกัด,firm
บจ.ทรัพย์ทวี คลองแงะ จำกัด,firm
บจ.เจแอนด์เอ็น อินเตอร์เนชั่นแนล จำกัด,firm
บจ.ยูนิสตาร์ สยาม เทรดดิ้ง  จำกัด,firm
บจ.พิมพัศ เจริญทรัพย์ จำกัด,firm
หจ.แม่กำไรทอง ทรานสปอร์ต,firm
หจ.สำนักวิชามิตรแท้สุขใจ,firm
หจ.วิสาหกิจชุมชนแปลงใหญ่พัฒนาเกษตรผสมผสานบ้านปากค่ายช่องแมว,firm
หจ.ทวีศักดิ์ เจริญทรัพย์ ก่อสร้าง,firm
หจ.มันสำปะหลังแปลงใหญ่ ต.ลุ่มระวี,firm
หจ.ฤทธิธาดาชิปปิ้ง,firm
หจ.วิสาหกิจชุมชนนาแปลงใหญ่ผักแว่นยิ้ม,firm
หจ.เอโอ.วิศิษฐ์,firm
บจ.กวงเล้ง ออโต้ เซอร์วิส สมุทรสงคราม จำกัด,firm
บจ.เอ-วัน เวลเนส จำกัด,firm
บจ.นิสาสิริ เรียลเอสเตท จำกัด,firm
บจ.พัทยา วีไอพี สปา จำกัด,firm
บจ.สยามสุวรรณเทรดดิ้ง 789 จำกัด,firm
หจ.ไพบูลย์การเกษตร ๑,firm
หจ.เอส แอนด์ พีเอ็น กรุ๊ป,firm
บจ.รัตนควอลิตี้ จำกัด,firm
หจ.น้ำจิ้ม รสเด็ด,firm
บจ.ไฮซู โกลบอล จำกัด,firm
บจ.สยามเอ็นโต้ เอ็กซ์พอร์ท จำกัด,firm
หจ.88 อิมปอร์ต มอเตอร์ พาร์ท,firm
บจ.ทริปเปิ้ล วิน 159 จำกัด,firm
บจ.ทีพี เคมีคัล ซัพพลาย จำกัด,firm
หจ.พีซี คอนสตรัคชั่น กรุงเทพ,firm
บจ.ทนายอุดรออนไลน์ จำกัด,firm
